CueAnexo,Nombre,Regimen,Latitud,Longitud,Localidad,Departamento,Jurisdiccion
180017300,ESCUELA Nº 550 FLORENCIO GONZALEZ,Publico,-58.27443514,-28.92511803,NARANJITO,MERCEDES,Consejo General de Educacion
180017400,ESCUELA Nº 579 PROVINCIA DE CATAMARCA,Publico,-58.14995533,-28.82738935,BOQUERON            ,MERCEDES,Consejo General de Educacion
180017500,ESCUELA Nº 582,Publico,-58.31427238,-29.01350815,PASO PUCHETA,MERCEDES,Consejo General de Educacion
180017600,ESCUELA Nº 586 JOSE PRIMO ROMERO,Publico,-58.35424646,-28.95081638,FELIPE YOFRE        ,MERCEDES,Consejo General de Educacion
180017700,ESCUELA Nº 581 2 DE ABRIL,Publico,-57.81627424,-28.76829507,CAPI VARI,MERCEDES,Consejo General de Educacion
180017800,ESCUELA Nº 766 JOAQUIN ´GRINGO` SHERIDAN,Publico,-58.03827289,-28.87799921,YUQUERI,MERCEDES,Consejo General de Educacion
180017900,ESCUELA Nº 919,Publico,-57.45159121,-29.17932974,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180018000,J.I.N. Nº 2 (SEDE) - ESCUELA Nº 353 DR.FELIX MA.GOMEZ,Publico,-58.83244635,-27.4898204,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180018001,J.I.N. Nº 2 - ESCUELA Nº 258 REPUBLICA DEL PARAGUAY,Publico,-58.82182919,-27.49223172,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180018002,J.I.N. Nº 2 - ESCUELA Nº 607 BERNARDINO RIVADAVIA,Publico,-58.82948267,-27.48181435,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180018100,ESCUELA Nº 53 RAMON F. GARCIA,Publico,-59.52797304,-30.011862,ESQUINA             ,ESQUINA,Consejo General de Educacion
180018200,ESCUELA Nº 621 ELSA ELVIRA PEDEMONTE DE FRATTI,Publico,-59.52654366,-30.0143911,ESQUINA             ,ESQUINA,Consejo General de Educacion
180018300,ESCUELA JARDIN DE INFANTES Nº 3 SEMILLITAS,Publico,-59.52860887,-30.0185545,ESQUINA             ,ESQUINA,Consejo General de Educacion
180018400,ESCUELA Nº 623 31 DE MARZO DE 1839,Publico,-59.52801477,-30.03325584,ESQUINA             ,ESQUINA,Consejo General de Educacion
180018500,ESCUELA DE EDUCACION ESPECIAL Nº 13 GDOR.DIEGO DIAZ COLODRERO,Publico,-59.53591392,-30.01607878,ESQUINA             ,ESQUINA,Consejo General de Educacion
180018600,ESCUELA Nº 405 MARIA JOSEFA FERREIRA DE BARRIOS,Publico,-59.3898172,-30.219473,LIBERTADOR          ,ESQUINA,Consejo General de Educacion
180018700,ESCUELA Nº 637 DR. JOSE ALFREDO FERREIRA,Publico,-59.54955911,-30.29918872,GUAYQUIRARO         ,ESQUINA,Consejo General de Educacion
180018800,ESCUELA Nº 170,Publico,-59.54946067,-30.23735828,ESQUINA             ,ESQUINA,Consejo General de Educacion
180018900,ESCUELA Nº 169 JOSE ALFREDO FERREYRA,Publico,-59.4953,-30.25831,ESQUINA             ,ESQUINA,Consejo General de Educacion
180019000,ESCUELA Nº 168 NELIDA SUSANA BOGA,Publico,-59.402499,-30.2317392,ESQUINA             ,ESQUINA,Consejo General de Educacion
180019100,ESCUELA NORMAL DE LIBERTADOR,Publico,-59.38949265,-30.21929426,LIBERTADOR,ESQUINA,Direccion de Nivel Secundario
180019101,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 637 (ESC. NORMAL DE LIBERTADOR),Publico,-59.5494041,-30.2992389,GUAYQUIRARO         ,ESQUINA,Direccion de Nivel Secundario
180019102,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 635 (ESC. NORMAL DE LIBERTADOR),Publico,-59.452124,-30.1283194,LAS CUCHILLAS,ESQUINA,Direccion de Nivel Secundario
180019103,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 527 (ESC. NORMAL DE LIBERTADOR),Publico,NULL,NULL,RINCON DE SARANDI,ESQUINA,Direccion de Nivel Secundario
180019200,ESCUELA Nº 769,Publico,-59.3342674,-30.2159007,PASO LALLANA,ESQUINA,Consejo General de Educacion
180019300,ESCUELA JARDIN DE INFANTES Nº 23 MISERICORDIA    ,Publico,-58.84057488,-27.46627368,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180019400,COLEGIO SECUNDARIO SAGRADO CORAZON DE JESUS,Publico,-59.26712476,-29.17131013,GOYA                ,GOYA,Direccion de Nivel Secundario
180019401,EXT.AULICA DE ADULTOS (COLEGIO SECUNDARIO SAGRADO CORAZON DE JESUS),Publico,-59.25746861,-29.1400955,GOYA                ,GOYA,Direccion de Nivel Secundario
180019500,ESCUELA Nº 254 PEDRO ALCANTARA DIAZ COLODRERO,Publico,-59.26458807,-29.15284415,GOYA                ,GOYA,Consejo General de Educacion
180019600,ESCUELA DE EDUCACION ESPECIAL Nº 2 JOHN F.KENNEDY,Publico,-59.26289045,-29.14857808,GOYA                ,GOYA,Consejo General de Educacion
180019700,ESCUELA Nº 440 COMPAÑIA DE INGENIEROS 7,Publico,-59.25216184,-29.15717845,GOYA                ,GOYA,Consejo General de Educacion
180019800,INSTITUTO DIVINO SALVADOR I-31,Privado No Subvencionado,-59.52670502,-30.0143899,ESQUINA             ,ESQUINA,Direccion de Enseñanza Privada
180019900,ESCUELA Nº 620 EMMA JULIA MULTEDO,Publico,-59.5243486,-30.0136498,ESQUINA             ,ESQUINA,Consejo General de Educacion
180020000,ESCUELA Nº 271,Publico,NULL,NULL,MALEZAL,ESQUINA,Consejo General de Educacion
180020100,ESCUELA Nº 905,Publico,-59.1470721,-29.826635,LA FLORESTA,ESQUINA,Consejo General de Educacion
180020200,ESCUELA Nº 639,Publico,-59.27867848,-29.98870312,LAGUNA LIMPIA,ESQUINA,Consejo General de Educacion
180020300,ESCUELA Nº 626,Publico,NULL,NULL,MALEZAL,ESQUINA,Consejo General de Educacion
180020400,ESCUELA Nº 714,Publico,-59.4521206,-30.1283168,SARANDI,ESQUINA,Consejo General de Educacion
180020500,ESCUELA Nº 629 CAPITAN DE FRAGATA CLIZIO DOMINGO BERTUCCI,Publico,-59.5321193,-30.0673891,LOS FLOTADORES,ESQUINA,Consejo General de Educacion
180020600,ESCUELA Nº 528 PABLO A. PIZZURNO,Publico,-59.50117706,-30.02195918,CHACRA SUR ESTE,ESQUINA,Consejo General de Educacion
180020700,ESCUELA Nº 285,Publico,-58.3412811,-27.7113312,LOMAS DE GONZALEZ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180020800,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 63,Publico,-56.01249963,-28.04251927,PELON ARROYO,SANTO TOME,Consejo General de Educacion
180020900,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 51,Publico,-56.01620233,-28.04321009,PELON ARROYO,SANTO TOME,Consejo General de Educacion
180021000,INSTITUTO VUELTA DEL OMBU I-38,Privado No Subvencionado,-56.01770698,-28.06625753,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Direccion de Enseñanza Privada
180021100,ESCUELA Nº 325 CONCEPCION CENTENO DE NAVAJAS,Publico,-56.03528054,-28.05270952,GOBERNADOR VIRASORO ,SANTO TOME,Consejo General de Educacion
180021200,COLEGIO JOSE FIORAVANTI SCOTTO GARRUCHOS     ,Publico,-55.65187875,-28.17334472,GARRUCHOS           ,SANTO TOME,Direccion de Nivel Secundario
180021300,ESCUELA Nº 324 ALFREDO ERNESTO HAYNES,Publico,-55.95109446,-28.28218378,VIROCAY,SANTO TOME,Consejo General de Educacion
180021400,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 44,Publico,NULL,NULL,GARRUCHOS           ,SANTO TOME,Consejo General de Educacion
180021500,ESCUELA Nº 674 ALCIDES CABRAL,Publico,-56.51676963,-29.02100379,LAS PALMITAS,GENERAL ALVEAR,Consejo General de Educacion
180021600,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 11 DR.MIGUEL SUSSINI,Publico,-56.54556157,-29.09038191,GENERAL ALVEAR      ,GENERAL ALVEAR,Consejo General de Educacion
180021700,ESCUELA Nº 556 EJERCITO ARGENTINO,Publico,-56.53550875,-29.07762358,ARROYO MENDEZ,GENERAL ALVEAR,Consejo General de Educacion
180021800,ESCUELA Nº 126 REMEDIOS ESCALADA,Publico,-56.80353934,-29.40575372,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180021900,ESCUELA Nº 478 GOBERNACION DE TIERRA DEL FUEGO,Publico,-56.64381413,-29.17652043,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180022000,ESCUELA Nº 515 AMADEO PANARIO,Publico,-56.82926017,-29.37009953,GUAVIRAVI           ,SAN MARTIN,Consejo General de Educacion
180022100,ESCUELA Nº 127 SAN MARTIN,Publico,-56.84094646,-29.42076893,GUAVIRAVI           ,SAN MARTIN,Consejo General de Educacion
180022200,ESCUELA ESPECIAL Nº 25 SANTA RITA DE CASIA,Publico,-56.6456,-29.17520802,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180022300,ESCUELA PARROQUIAL MONSEÑOR DR.LUIS MARIA NIELLA I.P.3-I.S. 60,Privado Subvencionado,-58.24388517,-27.26990342,ITATI               ,ITATI,Direccion de Enseñanza Privada
180022400,ESCUELA Nº 676 DIRECTORA BALBINA NIELLA,Publico,-58.24001328,-27.2714224,ITATI               ,ITATI,Consejo General de Educacion
180022500,ESCUELA Nº 857 DR. LUIS FEDERICO LELOIR,Publico,-58.96409362,-29.05395812,PUNTA IFRAN         ,LAVALLE,Consejo General de Educacion
180022600,ESCUELA Nº 844,Publico,-58.86779122,-28.94026235,LAVALLE             ,LAVALLE,Consejo General de Educacion
180022700,ESCUELA Nº 842,Publico,-58.8052348,-28.9356733,CAMPO VALLEJOS,LAVALLE,Consejo General de Educacion
180022800,ESCUELA Nº 764 DIEGO FERREYRA,Publico,-58.79185697,-29.02658529,PUENTE BATEL,LAVALLE,Consejo General de Educacion
180022900,ESCUELA Nº 683 ADOLFO BADARO,Publico,-58.76267607,-28.97207857,COSTA BATEL,LAVALLE,Consejo General de Educacion
180023000,ESCUELA Nº 681 DR. MARIANO I. LOZA,Publico,-58.99392389,-29.02035968,ESTANCIA DOS HERMANAS,LAVALLE,Consejo General de Educacion
180023100,ESCUELA Nº 454,Publico,-58.83819515,-28.97871342,CAFARREÑO,LAVALLE,Consejo General de Educacion
180023200,ESCUELA Nº 425 SAMUEL VALENTIN MESA,Publico,-58.90973283,-29.02959063,YATAITI CALLE       ,LAVALLE,Consejo General de Educacion
180023300,ESCUELA Nº 79 JOSEFINA ESTHER MENDEZ DE SALAZAR,Publico,-58.90674659,-28.95229554,LAVALLE             ,LAVALLE,Consejo General de Educacion
180023400,ESCUELA Nº 76 RAFAEL CARDOZO,Publico,-58.89030564,-29.00468441,LAGUNA SIRENA,LAVALLE,Consejo General de Educacion
180023500,ESCUELA Nº 825,Publico,-59.00630231,-28.92436486,MONTE FLORIDO,LAVALLE,Consejo General de Educacion
180023600,ESCUELA Nº 856,Publico,-58.99675584,-28.89179902,EL BONETE,LAVALLE,Consejo General de Educacion
180023700,ESCUELA Nº 774 GUADALUPE FORNIES DE LOPEZ,Publico,-58.97133578,-28.93086656,SAN JOSE,LAVALLE,Consejo General de Educacion
180023900,ESCUELA Nº 702 DR. FLORIAN OLIVER,Publico,-59.04697199,-28.97614758,NARANJITO,LAVALLE,Consejo General de Educacion
180024000,ESCUELA Nº 457 VICENTE SPAGNOLO,Publico,-58.97032,-28.84557,SALINAS GRANDE,LAVALLE,Consejo General de Educacion
180024100,ESCUELA Nº 455 PROVINCIA DE FORMOSA,Publico,-58.93427446,-28.911214,GOBERNADOR JUAN E. MARTINEZ,LAVALLE,Consejo General de Educacion
180024200,ESCUELA Nº 322,Publico,-58.89339772,-28.90680486,COLONIA GOBERNADOR GALLINO,LAVALLE,Consejo General de Educacion
180024300,ESCUELA Nº 77,Publico,-59.0269227,-28.94463734,MONTE FLORIDO,LAVALLE,Consejo General de Educacion
180024500,ESCUELA NORMAL DR.VICTOR M. LOPEZ   ,Publico,-58.93460504,-28.91091076,GOBERNADOR JUAN E. MARTINEZ,LAVALLE,Direccion de Nivel Secundario
180024501,EXTENSION AULICA QUE FUNCIONA EN LA ESC.Nº 825(ESC.NORMAL DR.VICTOR M.LOPEZ),Publico,NULL,NULL,MONTE FLORIDO,LAVALLE,Direccion de Nivel Secundario
180024600,COLEGIO SECUNDARIO FELIX MARIA ROMEO      ,Publico,-58.57094462,-28.95466063,CHAVARRIA,SAN ROQUE           ,Direccion de Nivel Secundario
180024601,EXT.AULICA DE ADULTOS (COLEGIO FELIX MARIA ROMEO )     ,Publico,-58.57075959,-28.95524296,CHAVARRIA,SAN ROQUE           ,Direccion de Nivel Secundario
180024700,ESCUELA Nº 927 BATALLA DE CAÁ GUAZU,Publico,-58.57083826,-28.95508835,CHAVARRIA,SAN ROQUE           ,Consejo General de Educacion
180024800,ESCUELA Nº 830,Publico,-58.78485627,-28.88393134,ALGARROBAL,SAN ROQUE           ,Consejo General de Educacion
180024900,ESCUELA Nº 711 PEDRO ANTONIO TRAVERSARO,Publico,-58.9311883,-28.8131898,ESTACION KILOMETRO 451,SAN ROQUE           ,Consejo General de Educacion
180025000,ESCUELA Nº 470 GENERAL MANUEL BELGRANO,Publico,-58.37674784,-28.80341343,TACUARITAS,SAN ROQUE           ,Consejo General de Educacion
180025200,ESCUELA Nº 341,Publico,-58.92364618,-28.76381011,BERNACURA,SAN ROQUE           ,Consejo General de Educacion
180025300,ESCUELA Nº 327 TOMAS EDUARDO DE ESTRADA,Publico,-58.64835961,-28.91252897,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180025400,ESCUELA Nº 946,Publico,-58.48582561,-28.4010362,PASO LEDESMA,SAN ROQUE           ,Consejo General de Educacion
180025600,ESCUELA Nº 510,Publico,-58.56705882,-28.60440957,VACA CUA,SAN ROQUE           ,Consejo General de Educacion
180025700,ESCUELA Nº 330,Publico,-58.51114393,-28.50668674,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180025800,ESCUELA Nº 289 NUESTRA SEÑORA DE ITATI,Publico,-58.56227411,-28.44002059,ESTANCIA BUENA VISTA,SAN ROQUE           ,Consejo General de Educacion
180025900,ESCUELA Nº 233 PAULA ALBARRACIN,Publico,-58.44767064,-28.48303474,EL POLLO ESTE,SAN ROQUE           ,Consejo General de Educacion
180026000,ESCUELA Nº 153 COMBATE DE SAN LORENZO,Publico,-58.61779587,-28.5686668,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180026100,ESCUELA Nº 135 VICENTE LOPEZ Y PLANES,Publico,-58.6101641,-28.4978841,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180026200,COLEGIO SECUNDARIO MADRE TERESA DE CALCUTA,Publico,-58.48762982,-28.52445201,COLONIA PANDO       ,SAN ROQUE           ,Direccion de Nivel Secundario
180026400,ESCUELA Nº 249 PEDRO JOSE ZINI,Publico,-58.77232934,-28.68276771,COSTA DE EMPEDRADO,SAN ROQUE           ,Consejo General de Educacion
180026700,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 17 VICTOR NAVAJAS CENTENO,Publico,-56.03475903,-28.55091646,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180026800,ESCUELA Nº 555 CRISTOBAL ALTAMIRANO,Publico,-56.66662423,-29.1752629,GUAZU CORA,SAN MARTIN,Consejo General de Educacion
180026900,ESCUELA Nº 231 GRAL. MATIAS DE IRIGOYEN,Publico,-56.73647705,-28.95467206,YACARE,SAN MARTIN,Consejo General de Educacion
180027000,ESCUELA Nº 765,Publico,-56.9225825,-29.10793021,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180027100,ESCUELA Nº 642 EJERCITO ARGENTINO,Publico,-56.80775911,-29.10375435,LA SELVA,SAN MARTIN,Consejo General de Educacion
180027200,ESCUELA Nº 604 EJERCITO ARGENTINO,Publico,-56.81557521,-28.72508249,YURU CUA,SAN MARTIN,Consejo General de Educacion
180027300,ESCUELA Nº 952,Publico,-57.08148896,-29.08773708,PASO LUCERO,SAN MARTIN,Consejo General de Educacion
180027400,ESCUELA Nº 366,Publico,-58.71999562,-29.54827034,LOMAS,CURUZU CUATIA,Consejo General de Educacion
180027500,ESCUELA Nº 206,Publico,-58.67887455,-29.60027581,LOMAS,CURUZU CUATIA,Consejo General de Educacion
180027600,ESCUELA Nº 781 PRIMERA JUNTA,Publico,-58.63553,-29.54729,PERUGORRIA          ,CURUZU CUATIA,Consejo General de Educacion
180027700,ESCUELA Nº 839 MACACHA GUEMES,Publico,-58.80148477,-29.32688863,PALMITAS,CURUZU CUATIA,Consejo General de Educacion
180027800,ESCUELA Nº 880 GUSTAVO ANTONIO GRACIANO,Publico,-58.84667787,-29.46976819,MALEZAL,CURUZU CUATIA,Consejo General de Educacion
180027900,ESCUELA Nº 925 GOBERNADOR ELIAS GALVAN,Publico,-58.612946,-29.63564836,TIERRA COLORADA,CURUZU CUATIA,Consejo General de Educacion
180028000,ESCUELA SAN PEDRO APOSTOL IP-22,Privado Subvencionado,NULL,NULL,PERUGORRIA          ,CURUZU CUATIA,Direccion de Enseñanza Privada
180028100,ESCUELA Nº 334GENERAL JOSE MATIAS ZAPIOLA,Publico,-58.55018878,-29.52267255,YATAY,CURUZU CUATIA,Consejo General de Educacion
180028200,ESCUELA Nº 410 PROVINCIA DE SANTA CRUZ,Publico,-58.60228374,-29.33573045,PERUGORRIA          ,CURUZU CUATIA,Consejo General de Educacion
180028300,ESCUELA Nº 867 III BRIGADA DE INFANTERIA,Publico,-58.64812755,-29.4414683,ÑANDUBAY,CURUZU CUATIA,Consejo General de Educacion
180028500,ESCUELA Nº 721 JOSE ANACLETO VARGAS,Publico,-59.3492784,-29.7044818,CAMPO MORATO,GOYA,Consejo General de Educacion
180028600,ESCUELA Nº 370,Publico,-59.26730108,-29.1710152,GOYA                ,GOYA,Consejo General de Educacion
180028700,ESCUELA Nº 202 JOSE LUIS NAVAJAS,Publico,-56.01641838,-28.04318773,PELON ARROYO,SANTO TOME,Consejo General de Educacion
180028800,COLEGIO CATOLICO SANTA MARÍA IP.31-IS.61,Privado Subvencionado,-56.01887125,-28.05491328,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Direccion de Enseñanza Privada
180028900,ESCUELA Nº 560 VICTORIANA DELGADO DE SOTO,Publico,-56.02425036,-28.05536338,PELON ARROYO,SANTO TOME,Consejo General de Educacion
180029000,ESCUELA Nº 416 SUBOFICIAL 2º DE MAR PABLO OBREGON,Publico,-55.78485744,-28.22710332,PEHUAJO,SANTO TOME,Consejo General de Educacion
180029100,ESCUELA Nº 123 JOSE CARMELO BELMONT ,Publico,-56.55520777,-29.0964743,GENERAL ALVEAR      ,GENERAL ALVEAR,Consejo General de Educacion
180029200,ESCUELA Nº 479 CARLOS MARIA DE ALVEAR ,Publico,-56.54927859,-29.09487577,ALVEAR,GENERAL ALVEAR,Consejo General de Educacion
180029300,ESCUELA Nº 226  LUISA CUARETA,Publico,-56.54898731,-29.09976997,GENERAL ALVEAR      ,GENERAL ALVEAR,Consejo General de Educacion
180029400,COLEGIO SECUNDARIO DR MAMERTO ACUÑA  ,Publico,-56.55165417,-29.09526136,ALVEAR              ,GENERAL ALVEAR,Direccion de Nivel Secundario
180029401,ANEXO COLEGIO SECUNDARIO DR MAMERTO ACUÑA  (ESC.602 RURAL),Publico,-56.55854552,-28.98757201,PANCHO CUE,GENERAL ALVEAR,Direccion de Nivel Secundario
180029500,ESCUELA DE EDUCACION ESPECIAL Nº 18,Publico,-56.55349477,-29.09769979,GENERAL ALVEAR      ,GENERAL ALVEAR,Consejo General de Educacion
180029600,ESCUELA Nº 184 ELADIO HIDALGO,Publico,-56.54556096,-29.09063133,ALVEAR,GENERAL ALVEAR,Consejo General de Educacion
180029700,ESCUELA NORMAL REMEDIOS ESCALADA DE SAN MARTIN ,Publico,-56.64060642,-29.1780958,LA CRUZ             ,SAN MARTIN,Direccion de Nivel Secundario
180029701,EXT.AULICA ESCUELA NORMAL REMEDIOS ESCALADA DE SAN MARTIN  (ESC.Nº 675 RURAL),Publico,NULL,NULL,ISOQUI,SAN MARTIN,Direccion de Nivel Secundario
180029800,COLEGIO SECUNDARIO PARA JOVENES Y ADULTOS,Publico,-56.64401909,-29.17641427,LA CRUZ             ,SAN MARTIN,Direccion de Nivel Secundario
180029900,ESCUELA Nº 125 MANUEL CABRAL,Publico,-56.63786303,-29.17768588,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180030000,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 48 CAMPAÑA AL DESIERTO,Publico,-56.63772053,-29.17774902,LA CRUZ             ,SAN MARTIN,Consejo General de Educacion
180030100,COLEGIO SECUNDARIO MAIPU,Publico,-56.81541485,-29.47066834,YAPEYU              ,SAN MARTIN,Direccion de Nivel Secundario
180030102,ANEXO COLEGIO MAIPU (ESC. Nº 516 de TAPEBICUA),Publico,-56.9776642,-29.50609122,TAPEBICUA           ,SAN MARTIN,Direccion de Nivel Secundario
180030103,EXTENSION AULICA (COLEGIO SEC.MAIPU),Publico,-56.81544258,-29.4706807,YAPEYU              ,SAN MARTIN,Direccion de Nivel Secundario
180030200,ESCUELA NORMALDR.PEDRO BONASTRE,Publico,-58.24353123,-27.26981862,ITATI               ,ITATI,Direccion de Nivel Secundario
180030201,EXT.AULICA ESCUELA NORMALDR.PEDRO BONASTRE (ESC. Nº 177 RURAL),Publico,-58.25603955,-27.27366871,ITATI               ,ITATI,Direccion de Nivel Secundario
180030202,EXT.AULICA ESCUELA NORMALDR.PEDRO BONASTRE (ESC. Nº 70  RURAL),Publico,-58.03937238,-27.32299847,VILLA LA PALMIRA,ITATI,Direccion de Nivel Secundario
180030203,EXT.AULICA ESCUELA NORMALDR.PEDRO BONASTRE (ESC. Nº 791  RURAL),Publico,-58.1707936,-27.30111653,GUAYU,ITATI,Direccion de Nivel Secundario
180030300,ESCUELA AGROTECNICA DE RAMADA PASO,Publico,-58.29840449,-27.3668078,RAMADA PASO         ,ITATI,Direccion de Educación Tecnico Profesional
180030301,EXT.AULICA ESCUELA AGROTECNICA RAMADA PASO (ESC.Nº 429)    ,Publico,-58.41066077,-27.36789672,ENSENADA GRANDE     ,ITATI,Direccion de Educación Tecnico Profesional
180030400,ESCUELA Nº 456 MIGUEL REPISO,Publico,-58.97820335,-28.99551941,CRUCESITA,LAVALLE,Consejo General de Educacion
180030500,ESCUELA Nº 509 BASE AERONAVAL COMANDANTE ESPORA,Publico,-59.0790066,-28.9931496,VILLA CORDOBA,LAVALLE,Consejo General de Educacion
180030600,COLEGIO SECUNDARIO SAN DIEGO,Publico,-58.65303949,-28.74690609,PEDRO R. FERNANDEZ  ,SAN ROQUE           ,Direccion de Nivel Secundario
180030700,ESCUELA Nº 821 VALENTIN INSAURRALDE,Publico,-58.88801641,-28.74576632,ARROYO SOLIS,SAN ROQUE           ,Consejo General de Educacion
180030800,ESCUELA Nº 140 GRAL. JOSE DE SAN MARTIN,Publico,-58.57056697,-28.95532422,CHAVARRIA,SAN ROQUE           ,Consejo General de Educacion
180030900,ESCUELA Nº 137 PEDRO BENJAMIN SERRANO,Publico,-58.82994705,-28.8400484,9 DE JULIO          ,SAN ROQUE           ,Consejo General de Educacion
180031000,COLEGIO SECUNDARIO FRANCISCO D. TRAVERSARO,Publico,-58.83003392,-28.83995641,9 DE JULIO          ,SAN ROQUE           ,Direccion de Nivel Secundario
180031100,ESCUELA Nº 929 POLICARPO PANDO,Publico,-58.48772563,-28.52442129,COLONIA PANDO       ,SAN ROQUE           ,Consejo General de Educacion
180031200,ESCUELA Nº 216 HEROE DE MALVINAS SOLDADO GABINO RUIZ DIAZ,Publico,-58.5207279,-28.55744128,EL POLLO,SAN ROQUE           ,Consejo General de Educacion
180031300,ESCUELA Nº 807 SAN JOSE DE CALASANZ,Publico,-58.84180322,-28.66867427,SANTO DOMINGO,SAN ROQUE           ,Consejo General de Educacion
180031400,ESCUELA Nº 518 JUAN DE LA ROSA LEDESMA    ,Publico,-58.65319134,-28.74694262,PEDRO R. FERNANDEZ  ,SAN ROQUE           ,Consejo General de Educacion
180031500,ESCUELA Nº 136 DR. PEDRO R. FERNANDEZ,Publico,-58.65038929,-28.75144178,PEDRO R. FERNANDEZ  ,SAN ROQUE           ,Consejo General de Educacion
180031600,ESCUELA Nº 133 GENARO PERUGORRIA,Publico,-58.70944008,-28.5711899,SAN ROQUE           ,SAN ROQUE           ,Consejo General de Educacion
180031700,ESCUELA Nº 15 DR. MANUEL BELGRANO,Publico,-56.00917306,-28.04900922,GOBERNADOR VIRASORO ,SANTO TOME,Consejo General de Educacion
180031800,ESCUELA NORMAL  PROF. VICTOR MERCANTE ,Publico,-56.04194855,-28.54746467,SANTO TOME          ,SANTO TOME,Direccion de Nivel Secundario
180031801,ANEXO ESCUELA NORMAL PROF VICTOR MERCANTE (ESCUELA Nº 687),Publico,-56.04316908,-28.54254133,SANTO TOME          ,SANTO TOME,Direccion de Nivel Secundario
